"","corrupción"
"automotores",-0.0303398033942779
"cuentas",-0.0213143837887169
"bancarias",-0.0504482035644503
"forma",-0.010743467607936
"ciudad",0.00272757250311594
"municipios",-0.0129911704094184
"ariporo",-0.0207280996036172
"palenque",-0.0207280996036172
"casanare",-0.0243020395433635
"inició",-0.0263649662986179
"establecer",-0.0152291726950295
"responsabilidades",-0.0789053652427036
"fallas",-0.0427889822833336
"precontractual",-0.0207280996036172
"contractual",-0.0655178147890981
"estudios",-0.039541659130977
"diseños",-0.0339422973949517
"ejecución",-0.0807997588147536
"obras",0.01119795676552
"estadios",0.0384974548876409
"escenarios",0.00145477729695019
"configuró",-0.0207280996036172
"desfalco",0.000173417378370212
"octubre",-0.0713419054819168
"juzgado",0.0428130430496785
"especializado",-0.023072797231368
"función",-0.0770328005438902
"conocimiento",-0.0545616950055655
"produjo",-0.0579162865608079
"condena",0.00154058186763572
"amaury",-0.0207280996036172
"elías",-0.0171704074707722
"blanquicet",-0.0207280996036172
"pretell",-0.0207280996036172
"prisión",0.0135110311948927
"adminautos",-0.0207280996036172
"eu",0.0244925680463876
"asesores",-0.0174634628340111
"spd",-0.0207280996036172
"sas",-0.0424878331111981
"supuestamente",-0.0314695510812264
"prestadoras",-0.0207280996036172
"servicios",-0.0222060335240502
"especializados",-0.0480931935001761
"ingeniería",-0.0432768012504837
"civil",-0.0250757044833068
"triangulación",-0.0306659635156012
"anticipo",-0.0392489525272024
"empresa",-0.0141371808489542
"constructora",-0.029565875589757
"typsa",-0.0288334647470469
"marzo",-0.0147280635134084
"emitió",-0.0355599885612413
"cerebro",-0.00700412212029466
"orlando",-0.0051259653494206
"arciniegas",-0.00972896258619382
"lagos",-0.0260160279541717
"asesor",0.00379947742402314
"externo",-0.0356097209244269
"secretaría",0.000313060635451474
"alcaldía",0.0441137997079199
"sentenció",-0.0337549077199022
"meses",-0.00402109713467325
"allanara",-0.0324662442479497
"enriquecimiento",-0.0378816660773758
"ilícito",-0.0502431107273384
"lavado",0.0205605006993146
"concusión",-0.044705067117957
"peculado",-0.0124861411271414
"acusado",0.0482387890129427
"especializada",0.01108351358114
"seccional",0.00328894108889436
"establecido",-0.0647619762218368
"contratos",-0.0585076022870396
"compañía",-0.0447156355651154
"wílmer",-0.00401894662878478
"manchola",-0.022529239113463
"arreglaran",-0.0207280996036172
"pliego",-0.0388301025088686
"favorecer",-0.0376314397895052
"ajustaran",-0.0207280996036172
"condiciones",-0.101085902696596
"licitación",-0.00636578494737473
"proponente",-0.0620773762329526
"terminaron",-0.0320501563968197
"incumpliendo",-0.0207280996036172
"principios",-0.0397876119366428
"igualdad",-0.0676606781911938
"planeación",-0.0099507209381134
"rigen",-0.0291387250472198
"contratación",-0.0306872449470255
"precandidatos",-0.0106535520574908
"presidenciales",-0.0261279622120064
"diputados",-0.00557690601448177
"concejales",-0.00569322437995841
"salen",-0.0170062292455341
"defensa",-0.0493317108435528
"bancada",-0.0150154490479999
"directivas",0.0160489273558738
"respaldan",-0.0303785400239688
"álvaro",-0.0346245435886542
"frente",-0.017058661882652
"críticas",0.0365952177276913
"señalamientos",0.029627327356905
"periodistas",-0.0589226930765737
"comentario",-0.0245631987693784
"twitter",-0.0432386692534299
"ignorando",-0.0223824979187399
"contexto",-0.065692907424312
"reseña",-0.0557395804450106
"comunicado",-0.0337991037429547
"emitido",-0.0671822461009833
"advierten",-0.0106178160309553
"aceptar",-0.0504298674412725
"permanentemente",0.00210977714602499
"objeto",-0.0797453286830922
"calumnias",-0.0223824979187399
"injurias",-0.029026702286584
"difamaciones",-0.0223824979187399
"columnistas",-0.0288660326847438
"ponga",-0.0260492080903775
"picota",-0.0299842902657926
"validando",-0.0223824979187399
"paso",0.056945140279201
"violaciones",-0.00254044173237453
"ética",-0.0287755087630588
"moral",-0.0480553345796189
"escrúpulos",-0.0223824979187399
"incurre",0.00067890355278466
"medios",-0.042778546228111
"comunicación",-0.0503828779166662
"humorista",-0.0223824979187399
"samper",-0.0118243693824191
"ospina",-0.0274690200537591
"preguntamos",-0.0223824979187399
"subraya",-0.0686372710571566
"documento-si",-0.0223824979187399
"deber",-0.0251476975467113
"informar",-0.0220281878792801
"formar",-0.0114716999104408
"movilizar",-0.0287410757888446
"otorga",-0.0307442075561585
"licencia",-0.0335956751018442
"difamación",-0.0245106732085687
"injuria",-0.0245106732085687
"calumnia",-0.0236828580044007
"compromiso",-0.0247140600472111
"verdad",-0.0332213986296779
"potestad",-0.0323290161940564
"decidir",-0.0472412906170727
"honra",-0.0295345616517437
"respeta",-0.0496473802815588
"atropella",-0.0223824979187399
"añade",-0.0639287431834901
"llama",-9.85093083117996e-05
"atención",0.0584001865741116
"piden",-0.0355034012011109
"trino",-0.0376359668268815
"guardado",-0.0410505686387688
"silencio",-0.0229867738568093
"atropello",-0.0406167145475978
"sistemático",-0.0252799353406585
"recibido",-0.00861696282380624
"ofendido",-0.0223824979187399
"calumniado",-0.0223824979187399
"asesino",-0.0311966772611677
"paramilitar",-0.0400684355807781
"corrupto",-0.0961383933773714
"gamín",-0.0223824979187399
"términos",0.00176189166086541
"injuriosos",-0.0223824979187399
"dignidad",-0.0187257281581789
"familia",-0.0513051003577076
"escuchado",-0.036550520361655
"directores",-0.0364067248847334
"exigir",-0.00880357565437441
"respeto",-0.0155572368358661
"colegas",-0.00545246433824195
"señala",0.00721763528267115
"derechos",-0.00533494557885407
"deberes",-0.0383062958246697
"aplican",-0.0283097950976156
"selectivamente",-0.0223824979187399
"doble",0.00597182714244191
"rasero",-0.0223824979187399
"libertinaje",-0.0223824979187399
"prensa",-0.0286548711423557
"humor",-0.0223824979187399
"patente",-0.0232404109253822
"corso",-0.0223824979187399
"pisotear",-0.0223824979187399
"concluye",-0.0697038491567259
"épocas",-0.0223824979187399
"crisis",-0.0230948754226633
"importante",-0.00899018327779027
"vuelva",0.00922799511308402
"palabras",-0.0679906860603732
"núñez",-0.0242012764111134
"imprenta",-0.0223824979187399
"antorcha",-0.0223824979187399
"tea",-0.0223824979187399
"cordial",-0.0355318898934267
"tósigo",-0.0223824979187399
"mensajera",-0.0223824979187399
"error",-0.0651916020711458
"herida",-0.00141792093484602
"sosiego",-0.0223824979187399
"frecuencia",-0.0286207024362425
"reconocen",-0.0366431479187945
"aceptación",0.00604661195561859
"exfiscal",-0.05270808362346
"magistrado",0.00126178338753228
"sala",-0.0195487957966238
"penal",-0.0443147754061362
"tribunal",-0.0244186718224318
"superior",-0.00774693575819124
"francisco",-0.0156187070517143
"pareja",-0.0487189627606549
"exdirecto",-0.0223824979187399
"reconocimiento",-0.00677397950949324
"vicia",-0.0223824979187399
"audiencia",-0.0193649866644461
"celebrada",-0.0458328521356257
"aval",-0.00160567380283814
"allanamiento",-0.0252733768338948
"manifiesta",-0.0436843631565713
"voluntaria",-0.0220028158052568
"presionado",-0.0331546265605639
"idea",0.0207580828397943
"señora",-0.0604389258057243
"esposa",-0.0590126599098813
"vinculada",0.00176023888614285
"presentaron",-0.0665213916113891
"recurso",-0.0293946716448444
"reposición",-0.0325914003117951
"acepte",-0.0392195063775272
"indebido",-0.0570877851750886
"información",-0.0440444419374681
"privilegiada",-0.0277722602847989
"quiero",-0.0654011561687308
"manifestar",-0.0425799240408426
"acepto",-0.0329344898258753
"pedido",-0.0393166502647069
"amenaza",-0.0176846868456953
"expreso",-0.0298445703270029
"imputación",0.00795118267899104
"adelantada",-0.0575298830239367
"delegado",-0.0569418127362521
"declaración",-0.0250754053978519
"doctor",-0.0313643615351868
"suficientemente",-0.0345509676547642
"fuerte",-0.0264372841606895
"impedir",-0.0392924551270477
"considere",-0.0256786325198653
"actuación",-0.0111968438869735
"exige",-0.0519699579348229
"conductas",-0.0431383119434066
"imputadas",-0.00522852539454795
"comunicadas",-0.0223824979187399
"precisa",-0.0789550977817399
"dudas",0.00288861486835895
"razones",-0.0250982089926086
"morales",-0.0386018566047637
"expuestas",-0.0231422838884281
"expresar",-0.0480812735227689
"reúnen",-0.0223824979187399
"criterios",-0.0392871831095171
"criterio",-0.0333251891877437
"validez",-0.00341804029027562
"magisrado",-0.0223824979187399
"acepta",-0.0334448774067767
"pide",-0.0105495138838901
"par",-0.0265106472715866
"dólares",-0.0727566128715134
"exdirector",-0.0825947461484989
"naciona",-0.0223824979187399
"rivero",-0.034499643625739
"pidió",-0.0305373984625627
"cumplida",-0.0257516773788267
"mañana",-0.0470839422944968
"aceptaba",-0.0229864321620899
"amenazas",-0.0108750452519673
"esposas",-0.0277823956503966
"admitir",-0.0295895329199866
"recibió",-0.050813374432418
"pierden",-0.000400214511765211
"billones",-0.0124646368715408
"ong",-0.0131120288986657
"públicos",-0.0275291965030593
"tramitando",-0.0119166303165512
"riesgos",0.0144693393800783
"modalidades",-0.0305624380344046
"preocupa",-0.0318997649742082
"visto",0.0104623773443295
"buscan",-0.00942024043234509
"capturar",-0.00809561422151791
"entidades",0.0365471566549199
"públicas",-0.0310156188295137
"ubicación",-0.0173643281394696
"puestos",0.0270980732687691
"clave",-0.00169657093369262
"director",-0.0905620640509813
"fortalezca",-0.0214296298562565
"meritocracia",-0.0241495585899974
"interior",0.0339069679140489
"entidad",-0.0365341702441497
"apertura",-0.00631447081778496
"hojas",-0.014064134382055
"vida",-0.0327815508139322
"vemos",-0.0188931469135846
"suficientes",0.0105195976916321
"controles",-0.0208906198681586
"tomado",0.00369315744169335
"medidas",0.0537005261752972
"materializa",-0.0119166303165512
"venimos",-0.0198004609949681
"alertando",-0.0119166303165512
"exigido",-0.0286710414437725
"millonario",-0.018725364436201
"soborno",-0.0385509558502626
"requerido",-0.0276995449995963
"extradición",-0.0854472659193299
"unidos",-0.0801453325563378
"anualmente",-0.0170337861098457
"propuestas",-0.0318951496454262
"funcionarán",-0.0223824979187399
"listos",0.0306550108142916
"juzgados",0.0398261225444397
"honduras",-0.00626866768448069
"opinión",-0.0226356269735838
"desigualdad",0.0137347330255779
"exceso",-0.00859778828422763
"debilidad",-0.00432229512259835
"institucional",-0.0164535792304945
"caída",0.00687149343884607
"materias",-0.00562544200624329
"primas",-0.00232291834787817
"conjunto",-0.00498678196683636
"retos",0.0154590809416931
"enfrentando",-0.00232291834787817
"guillermo",-0.0133549831396354
"condenado",0.0316229815091809
"bit.ly",0.00595924940139605
"2ut1tkz",0.00971282939463886
"semana",0.0301690194710348
"escucharán",0.0160178459621847
"capturas",0.0269792118419464
"extesorero",0.0311097142702247
"mocoa",0.0280774321092802
"espectador",-0.0103759440910762
"portaba",-0.0223824979187399
"asesorías",-0.0237726640099068
"panorama",0.0442949851267262
"latinoamérica",0.034637885998932
"conlaorejaroja.com",0.0256816089752284
"permitirnos",0.0418081567080176
"seguir",0.025340505970332
"secuestrada",0.0497210652167577
"fiesta",0.026570014356154
"sintonice",0.0311097142702247
"capítulos",0.0212920718018275
"lasátiratv",0.0311097142702247
"confiar",0.0357303440719441
"político",-0.0215043731568232
"curiosamente",-0.0223824979187399
"engañado",-0.0212794231016521
"dudosa",0.0226647432948371
"reputación",0.0222556616294165
"frágiles",0.0234679696718012
"alcalde",0.0586793790468811
"vengan",-0.0243925780940466
"llorar",-0.0223824979187399
"asuman",-0.0223824979187399
"secretario",-0.0364667073396494
"seguridad",-0.0286573366281861
"eligieron",-0.0224998503137098
"ordóñez",-0.0219049110505398
"hablar",0.00400067571917287
"virtud",-0.0241916038745972
"salió",-0.0317740052366018
"puerta",-0.0149931696850436
"atrás",-0.0299919044611582
"procuraduría",-0.0482433098231163
"tramposo",-0.0223824979187399
"supone",0.0535447753363668
"vigilan",0.0578558203647069
"décadas",-0.0351395489580711
"gobernados",-0.0223824979187399
"políticos",-0.0258482919651029
"retirarse",-0.0236874692598402
"aferran",-0.0223824979187399
"garras",-0.0230423639706325
"entrevista",-0.0301380844541206
"escritora",0.00617237784060432
"machismo",0.00617237784060432
"barrera",0.00525634317506894
"mujer",-0.0119481067602907
"presidenta",-0.00288650720349543
"percepción",0.0526023300025106
"timochenko",0.00285507226034649
"david",-0.0119410838597779
"balsero",0.000542735876530647
"prendió",0.000542735876530647
"ventilador",0.00498604983689206
"detalles",8.59107432729746e-07
"red",0.0576132850554968
"administrativo",-0.0142151102245379
"cundinamarca",-0.00315490413489988
"empezó",-0.00215368644646922
"emerger",-0.00779371277629499
"punta",-0.00391198325017314
"auténtico",-0.00983742350928469
"iceberg",-0.00779371277629499
"planes",0.0532585054583259
"ordenamiento",-0.019573973222892
"pot",-0.00779371277629499
"amañados",-0.0124591938030078
"ensanchar",-0.00779371277629499
"áreas",0.00892168326439458
"urbanas",-0.0108847490267956
"enriquecer",-0.00797293080661414
"consecuencias",-0.0253820020417694
"nefastas",-0.013546357049893
"caerán",-0.0236470218413889
"alcaldes",-0.00716632072716708
"jorge",-0.0264860034421668
"emilio",-0.0234765187775762
"rey",-0.023865268961119
"mencionado",0.00804464633492468
"denuncias",0.0468930819460589
"volteo",-0.0223824979187399
"sucedido",-0.0395061764579787
"quedaron",-0.0269090108045644
"escritorio",-0.0223824979187399
"detenido",0.0326983752488044
"haciendas",-0.00842800778248825
"cifuentes",-0.0185389020919703
"villa",-0.0186856279384847
"piloto",-0.00842800778248825
"pablo",-0.0136404693751279
"escobar",-0.0025065602500924
"asesinado",0.0136368987569795
"usada",-0.00842800778248825
"encubrir",-0.00332682439004567
"millonaria",-0.00212801040284155
"respondiendo",-0.00842800778248825
"exvicepresidente",-0.0161959264456157
"etb",-0.0169960599608133
"federico",-0.00842800778248825
"gaviria",-0.00123428884666508
"alirio",9.94425532022323e-05
"calderón",0.00208962033514477
"silla",0.00985411365358745
"llena",-0.00999342774297928
"escribe",-0.00776524057389127
"entrada",-0.0159937381895191
"constante",0.0379007754774145
"perdomo",-0.00494063658304407
"historia",0.00796563057929097
"sentimos",-0.0324665740664557
"asaltados",-0.0163552064044903
"fe",0.00260039030005895
"afirma",-0.0213723744443586
"óscar",-0.0454748693261483
"naranjo",-0.0225339911091276
"acompañaron",-0.0299637831392331
"celebración",-0.0265763370456676
"anunció",0.0154184726259226
"ofensiva",-0.030284940608909
"legislativa",-0.0589553448441125
"declararse",-0.0387146658342974
"asaltado",-0.0163552064044903
"paradójicamente",0.000333831237004766
"enjuiciado",-0.0236622212098631
"favorecimientos",-0.0163552064044903
"judiciales",0.00247211861417771
"lyons",-0.0297769369469383
"muskus",-0.0333327576834604
"lógica",-0.0268965478253031
"llega",0.0200326609082839
"puesto",-0.00836628868279114
"arriesga",-0.0163552064044903
"fajo",-0.0163552064044903
"billetes",-0.00148285450327402
"aprovechar",-0.0469452314537298
"brillar",-0.0163552064044903
"carrera",0.0778324833037235
"tipo",-0.0091196358518765
"preguntó",-0.0332068833840425
"incluida",-0.0350942530699226
"guardábamos",-0.0163552064044903
"oficina",-0.0119905300777656
"persona",-0.0974689008204666
"propósito",-0.0220280868171715
"compartíamos",-0.0163552064044903
"llegaban",-0.0267800181972795
"terminar",-0.0123767677068231
"satanizados",-0.0163552064044903
"miles",-0.00854146772147374
"honestos",-0.00532608954635043
"comprometidos",-0.0133500925546199
"integran",-0.0471535319800887
"exhortó",-0.0402011246145365
"investigador",0.00635967430672536
"continuar",-0.0159347544676311
"purga",0.0221578894320726
"haga",-0.00319917998441395
"escape",-0.0163552064044903
"venga",-0.0286888350079784
"amplia",-0.00397271872255619
"hermana",-0.0245016426794761
"violencia",0.0160832187296913
"lastimosamente",-0.0314363184403701
"contar",0.0125852304458706
"estructurados",-0.0163552064044903
"serie",-0.0129638504500413
"cuya",-0.0309168479227752
"presentación",-0.00495552937906289
"hará",0.00523448729136638
"comienza",0.00825519485719329
"complementarán",-0.0163552064044903
